9892	invalid_collection	648160741	womens-pants	https://img.shopstyle-cdn.com/pim/a2/58/a2586d664978a2b7d30a46e2449155fe_best.jpg	656028475	womens-tops	https://img.shopstyle-cdn.com/pim/47/d6/47d68110765e44db2728b55e2dd19e92_best.jpg
9751	invalid_collection	604662852	shorts	https://img.shopstyle-cdn.com/pim/a5/f2/a5f24198f08789dbc21d3f110f8ea5ad_best.jpg	615927768	sweatshirts	https://img.shopstyle-cdn.com/pim/83/dc/83dc276156b64318f3ee1b16a4e2cff6_best.jpg
4124	invalid_collection	651648244	skirts	https://img.shopstyle-cdn.com/pim/7c/3e/7c3ec0a7157776de2c3cb8d0b252248c_best.jpg	655404636	womens-tops	https://img.shopstyle-cdn.com/pim/05/69/0569c83a07354422fefe89f34b14a915_best.jpg
11442	invalid_collection	619057357	womens-pants	https://img.shopstyle-cdn.com/pim/bd/62/bd62209ea5f72528bf540f8260d60423_best.jpg	656028483	sweaters	https://img.shopstyle-cdn.com/pim/96/bb/96bb36ade87a2fcd6e18a4ec12af46ff_best.jpg
7210	invalid_collection	641877724	skirts	https://img.shopstyle-cdn.com/pim/97/3b/973bbb92f3b6d9b6c55514ae96a69ed0_best.jpg	656237066	sweaters	https://img.shopstyle-cdn.com/pim/c5/6c/c56c585a36324e5286adc5f5e368deb2_best.jpg
5225	invalid_collection	664176105	skirts	https://img.shopstyle-cdn.com/pim/19/82/1982b5cbd0fa29e496df1edd24c70b61_best.jpg	636687881	jackets	https://img.shopstyle-cdn.com/pim/1c/5b/1c5b2bec73de053817238f4aebc16aee_best.jpg
11970	invalid_collection	659001645	womens-pants	https://img.shopstyle-cdn.com/pim/f0/fd/f0fddeeb726f08e511532c98b348b9f2_best.jpg	643882098	sweaters	https://img.shopstyle-cdn.com/pim/3f/75/3f757a50e802708c4133367aa33240b3_best.jpg
1551	invalid_collection	658872041	womens-tops	https://img.shopstyle-cdn.com/pim/9a/6d/9a6d436d516db328ca26f6616e62fa88_best.jpg	627502773	jackets	https://img.shopstyle-cdn.com/pim/0e/ce/0ece274bc58bece53e18a483e3364982_best.jpg
1583	invalid_collection	631153435	womens-tops	https://img.shopstyle-cdn.com/pim/86/79/86792f33ba162e2641a48050937935e3_best.jpg	655963362	jackets	https://img.shopstyle-cdn.com/pim/bc/81/bc817a7c5a097a2a04754488b229bc94_best.jpg
8353	invalid_collection	543091468	womens-pants	https://img.shopstyle-cdn.com/pim/68/92/68927647e8a289bea25d3ba081746fa2_best.jpg	532580344	jackets	https://img.shopstyle-cdn.com/pim/4a/69/4a69d52c1bd02250e0eaf2c204e28c67_best.jpg
4356	invalid_collection	601730900	womens-pants	https://img.shopstyle-cdn.com/pim/88/ca/88cacb62fe1560994eecd04339963dba_best.jpg	638454720	womens-tops	https://img.shopstyle-cdn.com/pim/4a/6d/4a6d252c0b912a788fd9be8b22e9a125_best.jpg
4052	invalid_collection	526639030	womens-pants	https://img.shopstyle-cdn.com/pim/c5/e4/c5e47904c756a49175eb8dc93ccf014f_best.jpg	630828772	womens-tops	https://img.shopstyle-cdn.com/pim/3f/19/3f194a602aea3fc0e59b76e4310fe486_best.jpg
2662	invalid_collection	648153482	shorts	https://img.shopstyle-cdn.com/pim/84/40/84404da22d90428e0c98dcb722f6ffaa_best.jpg	652557603	sweaters	https://img.shopstyle-cdn.com/pim/83/c4/83c46567f7591ce7e58b36c2cb03e0f9_best.jpg
11326	invalid_collection	662876778	sweatshirts	https://img.shopstyle-cdn.com/pim/54/ff/54ff1cfdb1a6dfffdf6d112593f409c1_best.jpg	655910213	jackets	https://img.shopstyle-cdn.com/pim/89/0c/890cc856357b7020fa3b7243edb2ee2e_best.jpg
1869	invalid_collection	658069941	sweaters	https://img.shopstyle-cdn.com/pim/6f/4a/6f4a008dc74c85e5ccb712ce9a7305d2_best.jpg	644621448	jackets	https://img.shopstyle-cdn.com/pim/77/84/7784e9502d58c5ffe44ccabfac3dd264_best.jpg
1231	invalid_collection	643678416	womens-tops	https://img.shopstyle-cdn.com/pim/c0/ad/c0ad6b316cec7a3e568b229b1c8bf9d6_best.jpg	666287101	jackets	https://img.shopstyle-cdn.com/pim/1f/47/1f478a441b266509f69f15d8ac215c75_best.jpg
830	invalid_collection	649675198	sweatshirts	https://img.shopstyle-cdn.com/pim/f8/8a/f88a47cd8a4dd1037a0d157cebbb830b_best.jpg	600206909	jackets	https://img.shopstyle-cdn.com/pim/3b/6f/3b6fd280a827a86b062ee29d6967da2a_best.jpg
3221	invalid_collection	654365108	shorts	https://img.shopstyle-cdn.com/pim/22/0e/220e9242b09939bbc372f1c5fd4d32b1_best.jpg	664176259	jackets	https://img.shopstyle-cdn.com/pim/db/3c/db3c1ab16be2ca9f6f40df90b899c345_best.jpg
5614	invalid_collection	614151415	sweatshirts	https://img.shopstyle-cdn.com/pim/ca/71/ca717847390292d0604e9aefb81adf66_best.jpg	663918616	jackets	https://img.shopstyle-cdn.com/pim/31/0b/310b28a15729e69c900d706c46043d84_best.jpg
1735	invalid_collection	643268455	shorts	https://img.shopstyle-cdn.com/pim/37/1b/371b1b2ebaca05e2461332530ce16ad8_best.jpg	647690606	sweatshirts	https://img.shopstyle-cdn.com/pim/b3/a0/b3a06a84c474a5bb3fdacbb38d842311_best.jpg
10264	invalid_collection	618972431	shorts	https://img.shopstyle-cdn.com/pim/e3/46/e3461c4242754226f1a0e0df68e177e8_best.jpg	665676144	womens-tops	https://img.shopstyle-cdn.com/pim/f3/fc/f3fc24b18176a3b0ee289bb9b6a475ae_best.jpg
