2535	invalid_collection	656998329	womens-pants	https://img.shopstyle-cdn.com/pim/40/ce/40cea4d92ece0fbe9148499a6bbb0a55_best.jpg	644907805	womens-pants	https://img.shopstyle-cdn.com/pim/e9/48/e948f3922975571bb7cd3f7de3fdf33e_best.jpg
5335	invalid_collection	363143521	womens-pants	https://img.shopstyle-cdn.com/pim/65/9b/659b8856722fd95582ee1d8057f898b8_best.jpg	644804632	womens-pants	https://img.shopstyle-cdn.com/pim/a5/60/a560a2401681db996dd029503e548776_best.jpg
5879	invalid_collection	647971972	jackets	https://img.shopstyle-cdn.com/pim/34/85/3485fc79d76f2fafb24502fce2a60c38_best.jpg	653246799	jackets	https://img.shopstyle-cdn.com/pim/c1/37/c1370358518315d5477a8c5fc0c55d90_best.jpg
4054	invalid_collection	648670131	skirts	https://img.shopstyle-cdn.com/pim/15/f7/15f7e19064eb4c6b3a2474572b63fd1b_best.jpg	608802717	womens-pants	https://img.shopstyle-cdn.com/pim/26/09/2609b60bcb3282710cbfc7f61df400ed_best.jpg
6360	invalid_collection	656247142	dresses	https://img.shopstyle-cdn.com/pim/93/c5/93c5a9ff5c386a40feec4be09618ca67_best.jpg	484845943	jeans	https://img.shopstyle-cdn.com/pim/5d/17/5d170adf2577a69e726bd7690ceec8b3_best.jpg
1413	invalid_collection	666241156	skirts	https://img.shopstyle-cdn.com/pim/c6/9b/c69b81993b219e36fc86ce925078fed3_best.jpg	490964422	skirts	https://img.shopstyle-cdn.com/pim/04/31/04311d4ec6ee5a2c69543167225d1fc7_best.jpg
2473	invalid_collection	652668112	skirts	https://img.shopstyle-cdn.com/pim/97/d5/97d5b8adc361177561cca3d09e4299b2_best.jpg	664376629	skirts	https://img.shopstyle-cdn.com/pim/14/eb/14eb67e0c38b82724eb74a22ec8a0451_best.jpg
3361	invalid_collection	666290315	dresses	https://img.shopstyle-cdn.com/pim/f3/dd/f3dd675f82f77c7cf64dc5c5f927af70_best.jpg	627249727	womens-pants	https://img.shopstyle-cdn.com/pim/0d/93/0d93230e71a2391157e952760e978f5b_best.jpg
27	invalid_collection	652730725	jeans	https://img.shopstyle-cdn.com/pim/5a/68/5a68579472d4de74861b9a3d911edbd8_best.jpg	659125844	shorts	https://img.shopstyle-cdn.com/pim/5f/c8/5fc8d9fc0c8717b6271d629d2333c247_best.jpg
2159	invalid_collection	624862624	jackets	https://img.shopstyle-cdn.com/pim/33/90/33907fc3ae401528bf83c1c4807bd9a2_best.jpg	628395883	jackets	https://img.shopstyle-cdn.com/pim/83/aa/83aa1af623000ee6d0c52c2459eaa962_best.jpg
4731	invalid_collection	639441311	shorts	https://img.shopstyle-cdn.com/pim/15/30/15303f8887cc9bd34903618972942359_best.jpg	633171814	skirts	https://img.shopstyle-cdn.com/pim/4e/b1/4eb1305c86b980a6699d0e1824606649_best.jpg
60	invalid_collection	651238739	dresses	https://img.shopstyle-cdn.com/pim/70/d4/70d4ed2822211980045dfc13d106b7f9_best.jpg	628809417	jeans	https://img.shopstyle-cdn.com/pim/32/df/32dff1b411d9993d2e45677efacc184a_best.jpg
2058	invalid_collection	641358213	womens-tops	https://img.shopstyle-cdn.com/pim/9f/84/9f84e1a276aeb66930ab71b762e0054d_best.jpg	635640367	womens-tops	https://img.shopstyle-cdn.com/pim/e2/6b/e26ba68385c025ca08a2ec0d27a28d7c_best.jpg
2728	invalid_collection	637025099	jeans	https://img.shopstyle-cdn.com/pim/02/da/02dae0a664c60807ef7a883f620887b8_best.jpg	655444090	skirts	https://img.shopstyle-cdn.com/pim/e0/82/e082b6ba38705f8f4ac101f4ac833c32_best.jpg
5344	invalid_collection	518339023	dresses	https://img.shopstyle-cdn.com/pim/46/bc/46bc44dedeb13b527dfb113b5e6945b5_best.jpg	655209607	womens-tops	https://img.shopstyle-cdn.com/pim/62/6b/626b795281c3e3ef9d02dea04f5b65ee_best.jpg
1181	invalid_collection	646500023	dresses	https://img.shopstyle-cdn.com/pim/21/02/210236ea49cf2b2abb1edb598340a189_best.jpg	643419961	womens-pants	https://img.shopstyle-cdn.com/pim/72/f1/72f1f981028ea224e4ebead7a099115a_best.jpg
6012	invalid_collection	643745388	shorts	https://img.shopstyle-cdn.com/pim/6d/94/6d94ed40977d4dc990cf639d86d67ecb_best.jpg	667037312	shorts	https://img.shopstyle-cdn.com/pim/c4/90/c4906361ec22d4507b4c63c18b43ee69_best.jpg
5693	invalid_collection	622239651	skirts	https://img.shopstyle-cdn.com/pim/33/de/33de45319e0cc8f4de1ce9f4d53e4fc2_best.jpg	666441706	skirts	https://img.shopstyle-cdn.com/pim/06/42/064293bae2a2500eb1dcb70f86e34a8e_best.jpg
4095	invalid_collection	665728706	womens-pants	https://img.shopstyle-cdn.com/pim/a5/91/a591b9aa8cda2df4e67ee0146dbdcadb_best.jpg	625728295	womens-pants	https://img.shopstyle-cdn.com/pim/75/36/7536264dfdbe306415d92daf484ec50e_best.jpg
5355	invalid_collection	665012284	womens-pants	https://img.shopstyle-cdn.com/pim/4d/01/4d01dc3d7b1dbd0d3d6639a1506eaf9c_best.jpg	636474731	womens-pants	https://img.shopstyle-cdn.com/pim/8b/a4/8ba484b50438e462437f456c8c68a7b4_best.jpg
4645	invalid_collection	650909469	dresses	https://img.shopstyle-cdn.com/pim/2e/52/2e523b92376e9a27ec0fa9ff9b426343_best.jpg	645229450	dresses	https://img.shopstyle-cdn.com/pim/96/a1/96a1c0ccdc347d2a74cb41685f59304a_best.jpg
471	invalid_collection	648780884	shorts	https://img.shopstyle-cdn.com/pim/dc/e7/dce79165ad4be27e6bb57d5c3d723b5f_best.jpg	666066545	skirts	https://img.shopstyle-cdn.com/pim/91/1a/911a69f6a9642176f423ac4b34677789_best.jpg
2374	invalid_collection	649514352	skirts	https://img.shopstyle-cdn.com/pim/37/8a/378a73972b140c585ddd6a6a58bd5183_best.jpg	665357536	womens-pants	https://img.shopstyle-cdn.com/pim/7a/d8/7ad8940b429dfb57bdb28fb1296891d6_best.jpg
1769	invalid_collection	455427303	jeans	https://img.shopstyle-cdn.com/pim/c3/e0/c3e086106693083faf099ce2cf3a0283_best.jpg	482351975	jeans	https://img.shopstyle-cdn.com/pim/a7/a9/a7a9ee3622e853a8ce0f463d29aaf127_best.jpg
6657	invalid_collection	653234106	sweatshirts	https://img.shopstyle-cdn.com/pim/3d/e8/3de835289cd7a7ee57da84c3e18e5cbe_best.jpg	658911753	sweatshirts	https://img.shopstyle-cdn.com/pim/ee/10/ee105d022888a237ed71fa1e44c501bc_best.jpg
5988	invalid_collection	648991621	jeans	https://img.shopstyle-cdn.com/pim/dd/6e/dd6e000057ec882a60df4ee48aedf3aa_best.jpg	603599607	skirts	https://img.shopstyle-cdn.com/pim/47/0d/470d8890b8936ba902909ecb4dccd0cd_best.jpg
6629	invalid_collection	646715404	jeans	https://img.shopstyle-cdn.com/pim/ba/59/ba595cb64198e5b0cfc06cb723d5c7aa_best.jpg	625960939	jeans	https://img.shopstyle-cdn.com/pim/56/8c/568cec35862312795893ef7f4f25da90_best.jpg
